newLocality,newLocalityScale,newCoordinateUncertaintyInMeters,newLatLong,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
,,,,4425692669,96193ea2-f762-11e1-a439-00145eb45e9a,bab1503c-0659-4265-840c-bff1bad3e85d,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma marquai,,SPECIES,"Pleocoma marquai Hovore, 1972",Pleocoma marquai,Hovore,US,Hot Springs,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073193,1073193,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0290769,,,,CC_BY_NC_4_0,Texas A&M University,Field,,,2023-11-09T20:30:47.840Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425692668,96193ea2-f762-11e1-a439-00145eb45e9a,44cdbafd-dab1-4212-96b8-dccded966bfb,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma marquai,,SPECIES,"Pleocoma marquai Hovore, 1972",Pleocoma marquai,Hovore,US,Hot Springs,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073193,1073193,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0573907,,,,CC_BY_NC_4_0,Texas A&M University,Field,,,2023-11-09T20:30:43.947Z,,RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425692667,96193ea2-f762-11e1-a439-00145eb45e9a,83331211-580c-4224-9fec-ad9e7246898c,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma badia,,SPECIES,"Pleocoma badia Fall, 1917",Pleocoma badia,Fall,US,"Vic. Angeles National Forest, Henninger Flats",California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073185,1073185,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0290956,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:43.311Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425692666,96193ea2-f762-11e1-a439-00145eb45e9a,5759875d-d458-4de9-96d7-eea7c75b4e50,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma australis,,SPECIES,"Pleocoma australis Fall, 1911",Pleocoma australis,Fall,US,"Idyllwild, Mountain Center",California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,6968751,6968751,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0573671,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:42.917Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425692665,96193ea2-f762-11e1-a439-00145eb45e9a,38cfeec1-70de-416c-b560-c1c3fa115582,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma australis,,SPECIES,"Pleocoma australis Fall, 1911",Pleocoma australis,Fall,US,"Idyllwild, Mountain Center",California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,6968751,6968751,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0574372,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:41.714Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425684330,96193ea2-f762-11e1-a439-00145eb45e9a,a2b98aef-2adc-4ae9-884a-23a2ac30632d,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma simi,,SPECIES,"Pleocoma simi Davis, 1934",Pleocoma simi,Davis,US,2 miles E Shingletown,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073213,1073213,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0395987,,,,CC_BY_NC_4_0,Texas A&M University,Seth,,,2023-11-09T20:30:42.678Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425669051,96193ea2-f762-11e1-a439-00145eb45e9a,a3f2a754-5d1e-431d-9e35-3a4479e14e45,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma marquai,,SPECIES,"Pleocoma marquai Hovore, 1972",Pleocoma marquai,Hovore,US,Glennville,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073193,1073193,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0572855,,,,CC_BY_NC_4_0,Texas A&M University,Moore,,,2023-11-09T20:30:42.559Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425645990,96193ea2-f762-11e1-a439-00145eb45e9a,b5594d6a-048c-4627-86de-170aaea1939c,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,Rivers,US,"0.25 mile N San Vicente Reservoir, Mussey Grande",California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073219,1073219,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0357592,,735,1988-01-01 0:00:00,CC_BY_NC_4_0,Texas A&M University,Levin,,,2023-11-09T20:30:47.117Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425645989,96193ea2-f762-11e1-a439-00145eb45e9a,19c18d96-ce1f-43c2-a506-65605c483d66,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma marquai,,SPECIES,"Pleocoma marquai Hovore, 1972",Pleocoma marquai,Hovore,US,vicinity of Posey Post Office,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073193,1073193,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0572232,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:39.833Z,,RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425645988,96193ea2-f762-11e1-a439-00145eb45e9a,452d33af-452a-4c51-8f11-56e0e5c15f92,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma marquai,,SPECIES,"Pleocoma marquai Hovore, 1972",Pleocoma marquai,Hovore,US,vicinity of Posey Post Office,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073193,1073193,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0569773,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:43.104Z,,RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425645987,96193ea2-f762-11e1-a439-00145eb45e9a,aef58358-e484-431f-a9f7-8b02230997d1,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma marquai,,SPECIES,"Pleocoma marquai Hovore, 1972",Pleocoma marquai,Hovore,US,vicinity of Posey Post Office,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073193,1073193,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0570041,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:42.682Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425645986,96193ea2-f762-11e1-a439-00145eb45e9a,a56e1110-2456-4dc0-967a-cc6126c4dc57,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma australis,,SPECIES,"Pleocoma australis Fall, 1911",Pleocoma australis,Fall,US,Mountain Center,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,6968751,6968751,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0395956,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:42.190Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425645775,96193ea2-f762-11e1-a439-00145eb45e9a,bb90080d-4de9-4649-acc0-a5e59151daf5,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma fimbriata,,SPECIES,"Pleocoma fimbriata LeConte, 1856",Pleocoma fimbriata,LeConte,US,Somerset,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073217,1073217,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0654523,,,,CC_BY_NC_4_0,Texas A&M University,Russell,,,2023-11-09T20:30:42.662Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,bearing from town,2000,"45.371317, -123.046706",4425618926,96193ea2-f762-11e1-a439-00145eb45e9a,42403cfb-a8ea-4e70-803e-12f81621f545,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,,SPECIES,"Pleocoma dubitabilis Davis, 1935",Pleocoma dubitablis,Davis,US,6 miles NE Newberg,Oregon,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,9585774,9585774,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0357555,,,,CC_BY_NC_4_0,Texas A&M University,Fisher,,,2023-11-09T20:30:56.916Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,property,2000,"44.63319901725755, -123.29401896037169",4425618925,96193ea2-f762-11e1-a439-00145eb45e9a,3aaf7d47-34b0-4f91-b49f-9d69a3b0f7e3,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,,SPECIES,"Pleocoma dubitabilis Davis, 1935",Pleocoma dubitablis,Davis,US,"5 miles N Corvallis, MacDonald Forest",Oregon,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,9585774,9585774,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0357548,,,,CC_BY_NC_4_0,Texas A&M University,,,,2023-11-09T20:30:53.832Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,town,10000,"44.90799284703084, -122.88611475437192",4425618924,96193ea2-f762-11e1-a439-00145eb45e9a,6b09c271-898b-4d7b-9c94-a1cd5a0ebf01,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma dubitabilis,,SPECIES,"Pleocoma dubitabilis Davis, 1935",Pleocoma dubitablis,Davis,US,Macleay,Oregon,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,9585774,9585774,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0286887,,,,CC_BY_NC_4_0,Texas A&M University,Long,,,2023-11-09T20:30:53.867Z,,RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425618923,96193ea2-f762-11e1-a439-00145eb45e9a,e9a7231b-753e-4918-99d4-b951a3e241de,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,Rivers,ZZ,No further locality,,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,2013-08-22 0:00:00,22,8,2013,1073219,1073219,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0572176,,,,CC_BY_NC_4_0,Texas A&M University,,,,2023-11-09T20:30:53.769Z,,TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
Oak Grove 97031,town,10000,"45.661, -121.578",4425618922,96193ea2-f762-11e1-a439-00145eb45e9a,add1a3bb-7268-4e4d-a3d1-35958f362f1c,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma crinita,,SPECIES,"Pleocoma crinita Linsley, 1938",Pleocoma crinita,Linsley,US,Oak Grove,Oregon,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073214,1073214,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0655847,,4259,1955-01-01 0:00:00,CC_BY_NC_4_0,Texas A&M University,Olney,,,2023-11-09T20:30:53.832Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,property,200,"45.590891688145284, -121.19358167407032",4425618921,96193ea2-f762-11e1-a439-00145eb45e9a,67842345-a51b-4463-a624-78bf411dac30,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma oregonensis,,SPECIES,"Pleocoma oregonensis Leach, 1933",Pleocoma oregonensis,Leach,US,"The Dalles, Sorosis Park",Oregon,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073200,1073200,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0656328,,4258,1959-01-01 0:00:00,CC_BY_NC_4_0,Texas A&M University,Ellertson,,,2023-11-09T20:30:56.916Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425522542,96193ea2-f762-11e1-a439-00145eb45e9a,12d5f5ed-11de-4129-ac11-dfdaf4d6e578,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,Rivers,US,"vicinity Ortega Oaks, on Ortega Highway",California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073219,1073219,PRESERVED_SPECIMEN,TAMU,TAMUIC,X1034535,,8502,,CC_BY_NC_4_0,Texas A&M University,,,,2023-11-09T20:30:43.453Z,,RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425508545,96193ea2-f762-11e1-a439-00145eb45e9a,52990ab9-638f-472c-8229-047fcc457f18,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma bicolor,,SPECIES,"Pleocoma bicolor Linsley, 1935",Pleocoma bicolor,Linsley,US,"Silverwood Lake, Highway 138 (Road 2N06)",California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073202,1073202,PRESERVED_SPECIMEN,TAMU,TAMUIC,X1030773,,6121,,CC_BY_NC_4_0,Texas A&M University,,,,2023-11-09T20:30:43.521Z,,RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492723,96193ea2-f762-11e1-a439-00145eb45e9a,ddc6cd2a-38c8-4f47-9064-2627a09bba01,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma hirticollis,,SPECIES,"Pleocoma hirticollis Schaufuss, 1870",Pleocoma hirticollis,Schaufuss,US,"Glennville, vicinity of",California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073190,1073190,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0655365,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:47.773Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492688,96193ea2-f762-11e1-a439-00145eb45e9a,469ce14c-173d-4537-ae7f-51d0146560a0,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma blaisdelli,,SPECIES,"Pleocoma blaisdelli Linsley, 1938",Pleocoma blaisdelli,Linsley,US,San Andreas,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073215,1073215,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0655150,,,,CC_BY_NC_4_0,Texas A&M University,Hovore,,,2023-11-09T20:30:41.703Z,,RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492687,96193ea2-f762-11e1-a439-00145eb45e9a,2b593c92-991b-4f95-baba-899afad38fb3,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma linsleyi,,SPECIES,"Pleocoma linsleyi Hovore, 1971",Pleocoma linsleyi,Hovore,US,Tehachapi Mountain Peak,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073210,1073210,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0573507,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:41.703Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492686,96193ea2-f762-11e1-a439-00145eb45e9a,5f63b877-f74c-44bc-ab7d-b928cbc31e03,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma badia,,SPECIES,"Pleocoma badia Fall, 1917",Pleocoma badia,Fall,US,5 miles NE Santa Margarita,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073185,1073185,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0290411,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:42.885Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492685,96193ea2-f762-11e1-a439-00145eb45e9a,2e5af89f-45a8-4cbf-b03e-4baf26f13817,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,Rivers,US,Mulholland Bridge,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073219,1073219,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0289893,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:43.923Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492684,96193ea2-f762-11e1-a439-00145eb45e9a,41394ec7-d622-416e-8329-7f71dee88968,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,Rivers,US,Mulholland Bridge,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073219,1073219,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0527928,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:47.768Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492683,96193ea2-f762-11e1-a439-00145eb45e9a,dba8b750-e7a7-44ea-bc76-d7ce95fec24e,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,Rivers,US,Mulholland Bridge,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073219,1073219,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0572832,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:48.512Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492682,96193ea2-f762-11e1-a439-00145eb45e9a,a35fd35b-5a7c-4153-ba7a-9c42cece9f81,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma puncticollis,,SPECIES,"Pleocoma puncticollis Rivers, 1889",Pleocoma puncticollis,Rivers,US,Mulholland Bridge,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073219,1073219,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0569205,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:42.884Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492681,96193ea2-f762-11e1-a439-00145eb45e9a,26a4f587-f685-44d7-89de-ab68a31f1b86,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma marquai,,SPECIES,"Pleocoma marquai Hovore, 1972",Pleocoma marquai,Hovore,US,Hot Springs,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073193,1073193,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0289597,,,,CC_BY_NC_4_0,Texas A&M University,Field,,,2023-11-09T20:30:41.702Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492680,96193ea2-f762-11e1-a439-00145eb45e9a,a503886f-c097-4f57-9887-d198f1e65d54,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma marquai,,SPECIES,"Pleocoma marquai Hovore, 1972",Pleocoma marquai,Hovore,US,Hot Springs,California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073193,1073193,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0567475,,,,CC_BY_NC_4_0,Texas A&M University,Field,,,2023-11-09T20:30:43.923Z,,RECORDED_DATE_INVALID;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492679,96193ea2-f762-11e1-a439-00145eb45e9a,7967e1bd-6b9c-4206-a869-328d94428286,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma badia,,SPECIES,"Pleocoma badia Fall, 1917",Pleocoma badia,Fall,US,"Vic. Angeles National Forest, Henninger Flats",California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073185,1073185,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0571745,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:42.884Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492678,96193ea2-f762-11e1-a439-00145eb45e9a,3de78a23-9354-47e2-b684-d5a7a9b33033,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma badia,,SPECIES,"Pleocoma badia Fall, 1917",Pleocoma badia,Fall,US,"Vic. Angeles National Forest, Henninger Flats",California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,1073185,1073185,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0571622,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:47.768Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
,,,,4425492677,96193ea2-f762-11e1-a439-00145eb45e9a,ecd8274e-8aaa-42b4-b119-0ab3e3d0aecc,Animalia,Arthropoda,Insecta,Coleoptera,Pleocomidae,Pleocoma,Pleocoma australis,,SPECIES,"Pleocoma australis Fall, 1911",Pleocoma australis,Fall,US,"Idyllwild, Mountain Center",California,PRESENT,,352bdfe0-c57b-11dd-a8eb-b8a03c50a862,,,,,,,,,,,,,6968751,6968751,PRESERVED_SPECIMEN,TAMU,TAMUIC,X0572376,,,,CC_BY_NC_4_0,Texas A&M University,Marqua,,,2023-11-09T20:30:48.512Z,,RECORDED_DATE_UNLIKELY;TAXON_MATCH_TAXON_ID_IGNORED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
